Inspection ID,DBA Name,Facility Type,Risk,Inspection Date,Results,Violations,Community Area Name
2453945,7-ELEVEN 33609,Grocery Store,2.0,2020-10-28,1,"['36', '51', '56']",LOGAN SQUARE
2473094,STARBUCKS COFFEE #206,Restaurant,2.0,2021-01-25,2,"['2', '48', '51', '56']",LINCOLN PARK
2456801,ATMOS COFFEE SHOP,Restaurant,2.0,2020-11-18,0,"['39', '47', '57']",WEST TOWN
2472384,SEASHELL RESTAURANTS,Restaurant,2.0,2021-01-07,0,"['3', '5', '39', '49', '51', '55', '57', '60']",CHATHAM
2492514,ATMOSPHERE,TAVERN,3.0,2021-03-05,2,"['5', '16', '38', '51', '55']",EDGEWATER
2464186,HAVANA CIGAR & HOOKAH,Grocery Store,3.0,2020-12-30,2,"['5', '51', '53']",LOGAN SQUARE
2456825,ANDALE MARKET,Grocery Store,3.0,2020-11-19,0,"['33', '51', '54']",EDGEWATER
2472426,BRYN MAWR FRESH MARKET,Grocery Store,3.0,2021-01-08,0,"['36', '38', '48', '54', '55', '55']",NORTH PARK
2492234,SUNRISE MART,Grocery Store,3.0,2021-02-25,1,"['51', '55', '55']",LAKE VIEW
2453979,O'NEIL'S ON WELLS,TAVERN,3.0,2020-10-29,2,"['5', '53']",LOOP
2463476,Hudson News (# 831),Grocery Store,3.0,2020-12-08,2,['5'],NEAR WEST SIDE
2456583,VILLA'S NUTS AND CANDY,Grocery Store,2.0,2020-11-13,0,['50'],CLEARING
2457124,WALGREENS #226,Grocery Store,3.0,2020-11-30,2,"['5', '55']",SOUTH LAWNDALE
2453958,S & J MOBIL OIL INC,Grocery Store,3.0,2020-10-28,0,"['3', '5', '10', '10', '36', '48', '64']",GREATER GRAND CROSSING
2453604,THE CLOSET,Liquor,3.0,2020-10-21,2,"['3', '5', '10', '53', '55']",LAKE VIEW
2456292,URBAN GRILL,Restaurant,2.0,2020-11-05,2,"['2', '49', '55']",UPTOWN
2463872,BRAINY BOULEVARD,Children's Services Facility,1.0,2020-12-17,1,[],NORTH PARK
2453929,MA & PA'S,Grocery Store,2.0,2020-10-28,1,['56'],HUMBOLDT PARK
2463445,BEACON DOUGHNUTS,Bakery,2.0,2020-12-07,2,"['3', '5', '38', '51', '53', '56', '56', '57']",LINCOLN PARK
2464184,GO GO FISH AND STEAK,Restaurant,2.0,2020-12-30,1,"['53', '55', '56']",ROSELAND
2456789,LUBIANA INC,Restaurant,2.0,2020-11-18,1,"['47', '52', '53', '57']",DUNNING
2456578,WALGREENS # 05124,Grocery Store,3.0,2020-11-13,0,"['50', '54', '56']",CHATHAM
2484879,CVS/pharmacy #11410,Grocery Store,3.0,2021-02-18,2,['5'],NEAR NORTH SIDE
2492983,SUGAR BLISS PATISSERIE,Restaurant,2.0,2021-03-16,1,['41'],LOOP
2485021,LS41 CAFE INC,Restaurant,2.0,2021-02-22,1,[],SOUTH CHICAGO
2464112,SOUTH SHORE CELLULAR & MORE INC,Grocery Store,3.0,2020-12-28,2,"['5', '36', '47', '51', '53', '55', '55', '55']",SOUTH CHICAGO
2453559,BIG SHOULDERS CAFE,Restaurant,2.0,2020-10-20,1,['16'],LOOP
2463572,CVS PHARMACY #2935,Grocery Store,3.0,2020-12-09,2,"['5', '53', '54']",CALUMET HEIGHTS
2464091,MOLLY'S CUPCAKES LLC,Restaurant,2.0,2020-12-23,1,[],LINCOLN PARK
2472610,"LA COLOMBE TORREFACTION,INC.",Restaurant,2.0,2021-01-12,2,"['2', '55']",LINCOLN PARK
2457103,CVS/PHARMACY #8741,Grocery Store,3.0,2020-11-30,2,"['5', '51', '55']",SOUTH LAWNDALE
2463865,"LOCO SAVINGS, INC.",Grocery Store,3.0,2020-12-16,2,"['5', '56']",ARMOUR SQUARE
2454106,CARNECERIA IGUALA GUERRERO,Grocery Store,2.0,2020-11-02,2,"['10', '37', '41', '49', '51', '53', '55', '56']",SOUTH LAWNDALE
2472538,TERRY'S TOFFEE,Bakery,2.0,2021-01-11,2,"['3', '5', '51']",LINCOLN PARK
2463521,DOLLOP COFFEE & HOOSIER MAMA PIE COMPANY,Restaurant,2.0,2020-12-08,1,[],LINCOLN SQUARE
2456330,BOTANICAL CAFE LLC,Restaurant,2.0,2020-11-02,1,[],NORTH CENTER
2456263,GARFIELD'S BEVERAGE,Liquor,3.0,2020-11-05,2,"['5', '38', '53', '55']",LAKE VIEW
2463402,MARKET SELECT,Grocery Store,3.0,2020-12-07,1,[],WEST TOWN
2472259,STEAK N' SHAKE,Restaurant,2.0,2021-01-05,1,"['49', '51', '55']",NEAR WEST SIDE
2456344,79TH STATE SHELL,Grocery Store,3.0,2020-11-06,2,"['5', '10', '10', '36', '49', '55']",GREATER GRAND CROSSING
2464096,PRINTER'S ROW COFFEE COMPANY,Restaurant,2.0,2020-12-24,2,['3'],LINCOLN PARK
2472593,"SUPER FOOD & LIQUORS, INC.",Grocery Store,2.0,2021-01-12,1,[],EDGEWATER
2457063,FAMILY DOLLAR #32151,Grocery Store,3.0,2020-11-24,1,"['53', '53']",SOUTH DEERING
2472382,STARBUCKS COFFEE#48513,Restaurant,2.0,2021-01-07,1,"['53', '55']",NEAR NORTH SIDE
2484675,JEFFERY BIG MARKET INC.,Grocery Store,2.0,2021-02-09,2,"['47', '47', '49', '55', '55', '55', '57', '61']",SOUTH SHORE
2457052,FAMILY DOLLAR #21940,Grocery Store,3.0,2020-11-25,2,"['5', '53', '54', '55', '55']",NORTH LAWNDALE
2492631,Goddess on the Go,Grocery Store,3.0,2021-03-09,1,['37'],OHARE
2464157,A & A SOUTH FOOD MART,Grocery Store,3.0,2020-12-30,0,"['10', '38', '55']",MORGAN PARK
2457189,FITNESS FORMULA CLUBS - UNION STATION,Restaurant,2.0,2020-12-01,2,"['3', '5', '53', '57']",NEAR WEST SIDE
2453847,VERUCA CHOCOLATES,Restaurant,1.0,2020-10-27,1,[],NEAR NORTH SIDE
2485200,LEAVITT CORNER STORE,Grocery Store,3.0,2021-02-25,1,"['51', '55']",MCKINLEY PARK
2453534,"Mark II, LTD",Liquor,3.0,2020-10-16,2,"['5', '38', '47', '48', '55', '57']",WEST RIDGE
2492772,PANADERIA EL ACAMBARO,Bakery,2.0,2021-03-12,2,"['1', '2', '3', '36', '37', '37', '38', '48', '53', '55', '57']",LOWER WEST SIDE
2492312,WEST LOOP LIQUOR,Liquor,3.0,2021-03-02,2,['5'],NEAR WEST SIDE
2463224,STARBUCKS COFFEE #2514,Restaurant,2.0,2020-12-02,2,"['16', '48', '51', '55']",LAKE VIEW
2485036,POP-N-PIZZA,Restaurant,2.0,2021-02-22,1,"['49', '53']",WEST LAWN
2456715,SN GROCERY STORE INC.,Grocery Store,2.0,2020-11-17,2,"['3', '5', '47', '49', '55']",SOUTH LAWNDALE
2485115,BELLA'S ITALIAN ICE,Restaurant,2.0,2021-02-24,1,"['53', '55']",LOGAN SQUARE
2463459,Rayan's Food Mart,Grocery Store,3.0,2020-12-08,1,['55'],WEST LAWN
2374180,M G BIEN ESTAR,Restaurant,2.0,2020-06-24,2,['3'],SOUTH LAWNDALE
2382486,JERUSALEM DISCOUNT PLUS INC.,Grocery Store,3.0,2020-06-30,2,"['5', '22', '33', '36', '61']",BELMONT CRAGIN
2383113,MARE'S MINI MART & DELI,Grocery Store,3.0,2020-07-20,2,"['5', '36', '53', '55']",DUNNING
2383169,DOLLAR MIX,Grocery Store,2.0,2020-07-21,0,"['1', '2', '3', '10', '57']",WEST LAWN
2386205,STUDIO 2226 INC.,Liquor,3.0,2020-08-18,1,"['36', '55', '55']",SOUTH SHORE
2373753,CVS/PHARMACY #5681,Grocery Store,3.0,2020-06-16,2,"['36', '38', '50', '55', '55', '61']",AVONDALE
2385621,EXPERANCA,Restaurant,2.0,2020-08-03,2,"['3', '5', '52', '53', '57']",ROGERS PARK
2387003,ANNABAH FOOD MART,Grocery Store,2.0,2020-09-10,1,"['51', '55']",SOUTH SHORE
2385240,Dynamic Food & Liquor,Grocery Store,3.0,2020-07-23,0,"['5', '38', '55', '55']",WEST GARFIELD PARK
2382339,FALCON,Grocery Store,3.0,2020-06-26,0,"['5', '38', '49', '55', '55', '55', '55']",AUBURN GRESHAM
2383045,ALDI STORE #32,Grocery Store,3.0,2020-07-17,0,"['10', '47', '51', '55']",LINCOLN PARK
2386459,CITGO AT HOMAN INC,Grocery Store,2.0,2020-08-24,2,"['3', '5', '36', '54', '55', '57']",EAST GARFIELD PARK
2386529,MERON INJERA,Grocery Store,3.0,2020-08-27,2,"['3', '5', '39', '53']",ROGERS PARK
2385692,STUDIO 31,Restaurant,2.0,2020-08-04,2,"['3', '5', '47']",ARCHER HEIGHTS
2373537,SKYGROCER,Grocery Store,3.0,2020-06-10,2,"['5', '37', '53', '55']",NEAR SOUTH SIDE
2386054,AK FOOD MART,Grocery Store,2.0,2020-08-13,0,"['1', '2', '36', '45', '47', '51', '55', '55', '59']",WASHINGTON HEIGHTS
2385630,HOTSPOT GRILL,Restaurant,2.0,2020-08-03,1,"['47', '55', '56']",ROGERS PARK
2386958,GRACIE O'MALLEY'S EDGEWATER,Restaurant,3.0,2020-09-09,1,"['16', '51', '53', '55', '55', '57']",EDGEWATER
2373935,ROOSEVELT AND KOSTNER / AMOCO,Grocery Store,2.0,2020-06-18,2,"['2', '3', '5', '10', '55']",NORTH LAWNDALE
2374010,CARNICERIA EL PORVENIR,Grocery Store,2.0,2020-06-19,2,"['3', '5', '49', '55']",WEST PULLMAN
2385853,Pure Green LP,Restaurant,2.0,2020-08-07,2,"['3', '5']",LINCOLN PARK
2386472,WALGREENS # 09000,Grocery Store,3.0,2020-08-25,0,"['5', '54', '55', '61']",LOGAN SQUARE
2373494,"PHILY SUB, INC.",Restaurant,2.0,2020-06-10,0,"['1', '2', '9', '36', '40', '48', '51', '53', '56']",SOUTH SHORE
2382297,ALDI INC #83,Grocery Store,3.0,2020-06-25,2,"['5', '51']",ASHBURN
2385412,STARBUCKS COFFEE  #204,Restaurant,2.0,2020-07-28,2,"['3', '5', '48', '51', '53', '55']",LINCOLN PARK
2382845,DOLLAR TREE STORES #673,Grocery Store,3.0,2020-07-13,1,"['36', '49', '53', '55']",WEST RIDGE
2382803,WHITE CASTLE #55,Restaurant,2.0,2020-07-10,2,"['10', '36', '47', '49', '53', '55']",SOUTH DEERING
2386932,JUICEEZ,Restaurant,2.0,2020-09-09,2,"['3', '5']",LINCOLN PARK
2382320,GNS MARKET,Grocery Store,3.0,2020-06-26,1,['10'],UPTOWN
2373318,STONY SHELL,Grocery Store,3.0,2020-06-08,2,"['5', '37', '43', '47', '49', '53']",SOUTH SHORE
2373340,SNAPPY CONVENIENCE CENTER #2,Grocery Store,3.0,2020-06-08,2,"['3', '53', '57']",BRIGHTON PARK
2401499,ELIS ARK,Restaurant,2.0,2020-09-22,1,[],WEST TOWN
2383104,MOBILE GAS STATION,Grocery Store,3.0,2020-07-20,2,"['5', '53', '55', '56', '61']",JEFFERSON PARK
2401375,RAYAN'S DISCOUNT LIQUORS,Grocery Store,3.0,2020-09-18,1,[],UPTOWN
2401349,PITA HEAVEN OF CHICAGO,Restaurant,1.0,2020-09-18,2,"['2', '22', '33', '49', '51', '55', '56', '58']",NEAR SOUTH SIDE
2385937,FAMILY DOLLAR STORE #10874,Grocery Store,3.0,2020-08-11,1,[],WEST LAWN
2373788,SOLO DELI & GROCERY LLC,Grocery Store,2.0,2020-06-16,0,"['2', '5', '23', '36', '47', '48', '51', '53', '55']",AUSTIN
2373752,EDENS LIQUOR & FOOD II,Grocery Store,3.0,2020-06-16,2,"['5', '49', '51', '53', '55', '61']",LINCOLN SQUARE
2386216,DOLLAR PLUS & FOOD MARKET,Grocery Store,3.0,2020-08-18,0,"['3', '5', '33', '38', '48']",BELMONT CRAGIN
2374116,FASTWAY MART EXXON,Grocery Store,3.0,2020-06-23,2,"['5', '54', '55']",JEFFERSON PARK
2382273,AASJM INC.,Grocery Store,3.0,2020-06-25,1,"['51', '53']",BELMONT CRAGIN
2386217,95TH CITGO,Grocery Store,3.0,2020-08-19,0,"['5', '38', '38', '39', '49', '53', '55', '55', '64']",SOUTH DEERING
2373600,DUWELL FISH INC. #2,Grocery Store,2.0,2020-06-11,1,"['47', '49', '57']",WEST GARFIELD PARK
2382302,BLAK'S CORNER STORE,Grocery Store,3.0,2020-06-25,2,"['5', '51', '55', '55']",ROSELAND
2382473,BIG DADDY FOOD MART,Grocery Store,2.0,2020-06-30,0,"['3', '5', '40', '54', '55', '59']",NORTH LAWNDALE
2386201,ZUBAIR'S BP,Grocery Store,3.0,2020-08-18,1,"['5', '36', '55']",EAST GARFIELD PARK
2373892,ASHLAND MARKET,Grocery Store,3.0,2020-06-17,2,['38'],WEST TOWN
2401224,BIG APPLE FINER FOODS INC,Grocery Store,2.0,2020-09-16,0,"['10', '10', '47', '51', '55', '60']",LINCOLN PARK
2382745,EAST GATE LIQUORS,Liquor,3.0,2020-07-09,2,"['5', '47', '55']",LAKE VIEW
2373347,ARCHER B. P.,Grocery Store,3.0,2020-06-08,2,"['3', '10', '57']",ARCHER HEIGHTS
2385685,CLUB ALLEGRIA,Restaurant,2.0,2020-08-04,0,"['3', '5', '36', '38']",BELMONT CRAGIN
2402187,WALGREENS #2877,Grocery Store,3.0,2020-10-08,1,['55'],WEST TOWN
2373561,CHICAGO MINI MART,Restaurant,3.0,2020-06-11,0,"['5', '38', '53', '53', '54', '55', '61']",LINCOLN SQUARE
2386292,ICE CREAM MACHINE,Mobile Food Dispenser,3.0,2020-08-20,1,[],AUSTIN
2373693,"DURANGO BAKERY 1, INC.",Bakery,2.0,2020-06-15,2,"['3', '5', '10', '10', '36', '39', '51', '53', '55', '55', '55', '56', '57']",ALBANY PARK
2373890,ENGLEWOOD COMMUNITY MART LLC,Grocery Store,3.0,2020-06-17,0,"['38', '38', '49', '53', '55', '55', '55']",GREATER GRAND CROSSING
2386677,SAJ POWER,Grocery Store,3.0,2020-09-01,0,"['5', '10', '38', '48']",MCKINLEY PARK
2382658,URBAN ATHLETE / PRESS COFFEE STUDIO,Restaurant,2.0,2020-07-07,1,[],NEAR NORTH SIDE
2387169,JORDAN HEAVEN FOOD,Grocery Store,2.0,2020-09-15,0,"['1', '5', '10', '10', '10', '10', '21', '36', '38', '41', '43', '47', '49', '51', '51', '55', '55', '55', '56']",HUMBOLDT PARK
2385866,WALGREENS #4935,Grocery Store,3.0,2020-08-07,1,"['10', '47', '49', '55', '55']",MONTCLARE
2373535,SIDEKICKS,Restaurant,2.0,2020-06-10,2,"['3', '5', '25', '47', '56', '57']",IRVING PARK
2382435,WALGREENS # 06980,Grocery Store,3.0,2020-06-30,2,"['5', '10', '23', '23', '36', '49']",WEST RIDGE
2453403,POLONIA FOOD & LIQUOR,Grocery Store,3.0,2020-10-15,1,[],LOGAN SQUARE
2401841,KEDZIE 56,Restaurant,2.0,2020-09-30,0,['33'],GAGE PARK
2385229,CHARLES AUSTIN LIMITED,Grocery Store,2.0,2020-07-22,0,"['2', '10', '36', '48', '50', '51', '53', '55', '57']",LOWER WEST SIDE
2374165,"SWEQI FOOD MART, INC.",Grocery Store,3.0,2020-06-24,2,"['5', '36', '47', '47', '55', '61']",HUMBOLDT PARK
2382944,STARBUCKS COFFEE #217,Restaurant,2.0,2020-07-15,2,"['48', '55']",LINCOLN PARK
2385294,AL MAIMANI FOOD,Grocery Store,3.0,2020-07-23,0,"['10', '47', '55', '55']",WEST GARFIELD PARK
2374155,QUICK SHOP,Grocery Store,3.0,2020-06-24,2,"['5', '36', '55', '56']",IRVING PARK
2401589,FULLER PARK BEVERAGE,Liquor,3.0,2020-09-24,2,[],FULLER PARK
2382961,WALGREENS #15507,Grocery Store,3.0,2020-07-15,1,[],WEST GARFIELD PARK
2383109,A & R FOOD MART,Grocery Store,3.0,2020-07-20,2,"['5', '36', '55']",BELMONT CRAGIN
2385589,BP MOBILE,Grocery Store,3.0,2020-07-31,2,"['5', '10', '36', '55', '64']",BRIGHTON PARK
2386550,DAN'S HOT DOG STAND,Restaurant,2.0,2020-08-27,1,"['39', '47', '47', '51', '53', '55']",WASHINGTON HEIGHTS
2385845,CVS/PHARMACY # 4793,Grocery Store,3.0,2020-08-07,1,[],NEAR WEST SIDE
2373473,LE MACARON FRENCH PASTRIES,Restaurant,2.0,2020-06-09,0,"['3', '5', '48', '51']",LINCOLN PARK
2401247,FOSTER PANTRY,Grocery Store,3.0,2020-09-16,0,"['5', '10', '51']",LINCOLN SQUARE
2401643,HEALTH FOOD & GROCERIES,Grocery Store,3.0,2020-09-24,1,['36'],NEAR WEST SIDE
2382420,JA FOOD & GROCERY,Grocery Store,3.0,2020-06-29,2,"['5', '10', '36', '47', '53', '55', '55']",WEST GARFIELD PARK
2401822,NEW YORK PANTRY,Grocery Store,3.0,2020-09-30,2,"['5', '10', '53']",WEST RIDGE
2382592,TASTE  BUD,Restaurant,2.0,2020-07-02,2,"['3', '5', '36', '39', '51', '55', '55']",WEST GARFIELD PARK
2373905,ONE ELEVEN FOOD & LIQUOR INC,Grocery Store,2.0,2020-06-18,2,"['2', '16', '47', '51', '55', '55', '55', '55', '56', '57']",EAST GARFIELD PARK
2387070,FOUR TREYS,Liquor,3.0,2020-09-09,2,"['3', '5', '10', '45', '55', '57']",NORTH CENTER
2373931,LUCKY MART,Grocery Store,3.0,2020-06-18,2,"['5', '55']",ASHBURN
2382823,SUPER NUT CHICAGO,Grocery Store,3.0,2020-07-10,2,"['3', '5', '10', '38', '53', '53']",DUNNING
2386184,WALGREENS #2711,Grocery Store,3.0,2020-08-18,2,['5'],GARFIELD RIDGE
2387047,LEGENDS CHICKEN & FISH CAFE,Restaurant,2.0,2020-09-10,2,"['3', '5', '37', '47', '51']",CHATHAM
2385996,A ONE FOOD AND BEAUTY SUPPLIES,Grocery Store,3.0,2020-08-12,2,"['5', '10', '10', '36', '38', '55', '64']",LOWER WEST SIDE
2373279,DOLLAR TREE #5537,Grocery Store,3.0,2020-05-29,2,"['5', '49', '53', '54', '55', '55', '56', '56', '61']",ALBANY PARK
2386786,PATIO GAS,Grocery Store,3.0,2020-09-02,1,[],EDGEWATER
2385895,STARBUCKS COFFEE  #2635,Restaurant,2.0,2020-08-10,0,['10'],UPTOWN
2374026,"QUICK STOP FOOD & LIQUOR MART, INC.",Grocery Store,3.0,2020-06-19,2,"['5', '55', '55']",ROSELAND
2401767,SIDETRACK,Liquor,2.0,2020-09-29,1,"['38', '51', '53', '55', '58']",LAKE VIEW
2382727,111TH STREET OTB,Restaurant,2.0,2020-07-08,2,"['3', '5', '49', '55', '55']",PULLMAN
2401963,CVS/ PHARMACY # 2846,Grocery Store,3.0,2020-10-02,2,"['5', '51', '53', '55']",ASHBURN
2374002,GOLD COAST CAR WASH&OIL CHANGE,Grocery Store,3.0,2020-06-19,1,"['5', '57']",ARCHER HEIGHTS
2385222,PLATINUM STAR,Grocery Store,3.0,2020-07-22,2,"['5', '10', '49', '55', '55']",NORTH LAWNDALE
2401785,PRESENT TENSE,Shared Kitchen,3.0,2020-09-29,2,['3'],EAST GARFIELD PARK
2385608,DOLLAR TREE #06354,Grocery Store,3.0,2020-07-31,1,"['49', '55']",ASHBURN
2373909,IRVING & CLARK MOBIL,Grocery Store,2.0,2020-06-18,1,['10'],LAKE VIEW
2373549,HOWARD MINI MARKET,Grocery Store,3.0,2020-06-11,0,"['3', '5', '10', '10', '47', '48']",ROGERS PARK
2373495,FOUNTAINHEAD MARKET,Grocery Store,3.0,2020-06-10,1,"['51', '55']",LINCOLN SQUARE
2382298,COMMUNITY FOOD & LIQUOR 1,Grocery Store,3.0,2020-06-25,0,"['5', '10', '38', '53', '56', '61']",JEFFERSON PARK
2374090,ABH FOOD & LIQUOR INC,Grocery Store,3.0,2020-06-23,2,"['5', '36', '55']",AUSTIN
2382549,SKY'S BEVERAGE DEPOT,Liquor,3.0,2020-07-02,1,[],UPTOWN
2382251,STARBUCKS COFFEE #227,Restaurant,2.0,2020-06-25,1,[],LAKE VIEW
2386825,"BELMONTE FOOD, WINE, & SPIRITS, INC.",Grocery Store,3.0,2020-09-03,2,"['5', '38', '38', '55', '55']",AUSTIN
2382444,KEY FOOD LIQUOR,Grocery Store,3.0,2020-06-30,2,"['5', '49', '51', '55']",RIVERDALE
2386495,"EXPRESS FOOD MARKET ON 87TH, INC",Grocery Store,3.0,2020-08-26,2,"['5', '10', '47', '49', '51', '53']",AVALON PARK
2374188,IM & N DOLLAR PLUS,Grocery Store,3.0,2020-06-24,2,"['5', '36']",GAGE PARK
2382463,EL FARO FOODS,Grocery Store,3.0,2020-06-30,2,"['5', '53']",BELMONT CRAGIN
2383202,MARIO'S BACKYARD EATS,Mobile Food Preparer,2.0,2020-07-22,1,[],EAST GARFIELD PARK
2386611,SWEET CREATIONS BY DIANE,Bakery,2.0,2020-08-28,2,"['5', '48', '53', '55', '55']",BEVERLY
2373390,FAMILY DOLLAR #1860,Grocery Store,3.0,2020-06-08,2,"['5', '49', '51', '55', '55']",HEGEWISCH
2373521,DOLLAR AND GROCERY LA PEQUENITA,Grocery Store,3.0,2020-06-10,2,"['5', '36']",WEST LAWN
2382487,J & B LIQUORS INC,Grocery Store,3.0,2020-06-30,2,"['5', '55']",WEST PULLMAN
2374210,LAWRENCE KENNEDY BP,Grocery Store,3.0,2020-06-24,2,"['5', '54', '56', '61']",PORTAGE PARK
2401730,365 SUPERMARKET INC,Grocery Store,2.0,2020-09-28,1,['53'],CHICAGO LAWN
2386772,"GRAND QUICK STOP, INC.",Grocery Store,3.0,2020-09-02,2,"['5', '54', '55', '56']",HUMBOLDT PARK
2401763,SPIRIT & SPICE,Grocery Store,3.0,2020-09-29,1,[],NEAR NORTH SIDE
2382781,ALDI INC #58,Grocery Store,3.0,2020-07-09,1,"['49', '55']",NORTH CENTER
2386361,A+STORE,Grocery Store,2.0,2020-08-21,1,"['44', '49', '55', '55', '55']",UPTOWN
2386072,STREETERS TAVERN,TAVERN,3.0,2020-08-13,1,[],NEAR NORTH SIDE
2383077,WALGREENS #06727,Grocery Store,3.0,2020-07-17,1,['55'],UPTOWN
2386258,FRANKLIN SUPER FOODS & LIQUORS INC,Grocery Store,3.0,2020-08-19,2,"['5', '53', '54', '55', '56']",HUMBOLDT PARK
2401629,"OMAR DISCOUNT, INC.",Grocery Store,3.0,2020-09-24,2,['5'],BRIGHTON PARK
2385406,WE WASH CAR CARE CENTER,Grocery Store,3.0,2020-07-27,2,['5'],ALBANY PARK
2374048,ADDISON & LARAMIE SHELL,Grocery Store,3.0,2020-06-22,2,"['5', '38', '47', '47', '49', '53', '55', '55']",PORTAGE PARK
2386967,Rudolph,School,1.0,2020-09-09,2,['10'],NEAR WEST SIDE
2373711,ALDI FOODS STORE #90B,Grocery Store,3.0,2020-06-15,1,"['10', '47', '49', '53', '55']",BELMONT CRAGIN
2382419,ALDI INC #06,Grocery Store,3.0,2020-06-29,1,"['10', '47', '49', '54', '56']",ALBANY PARK
2386716,EXPRESS FOOD MART & CELLULAR 1,Grocery Store,2.0,2020-09-01,1,"['37', '55']",ROSELAND
2382872,PETERSON BP,Grocery Store,3.0,2020-07-14,2,"['5', '36', '49', '51', '53', '55']",WEST RIDGE
2382561,OPEN PANTRY,Grocery Store,3.0,2020-07-02,2,['5'],MOUNT GREENWOOD
2373454,PEERLESS TRADING CORP,Grocery Store,3.0,2020-06-09,2,"['5', '49', '53', '53', '55', '61']",PORTAGE PARK
2401575,O & I MARKET INC.,Grocery Store,3.0,2020-09-23,1,['51'],WEST PULLMAN
2385439,Caldwell Liquor,Grocery Store,3.0,2020-07-28,2,"['5', '51', '53', '55']",FOREST GLEN
2373822,ELNORA'S HEALTH UNLIMITED,Grocery Store,3.0,2020-06-16,2,"['5', '49']",MORGAN PARK
2373482,7-ELEVEN #37759 A,Grocery Store,2.0,2020-06-10,1,"['44', '55', '56']",LAKE VIEW
2382236,CVS/PHARMACY #5836,Grocery Store,3.0,2020-06-25,1,"['53', '55']",HYDE PARK
2382366,ROSELAND CLARK,Grocery Store,3.0,2020-06-26,2,"['5', '53', '55', '55', '55']",ROSELAND
2382971,TAURUS FLAVORS,Restaurant,2.0,2020-07-15,2,"['1', '2', '3', '5', '40', '55', '57']",ROSELAND
2387026,DIVERSEY & AUSTIN LIQUOR STORE,Grocery Store,3.0,2020-09-10,2,"['5', '55']",BELMONT CRAGIN
2387134,HUDSON BOOKSELLERS,Grocery Store,3.0,2020-09-14,2,"['5', '55', '56']",NEAR WEST SIDE
2373637,CHOWBUS,Grocery Store,3.0,2020-06-12,1,"['51', '53', '55']",LOWER WEST SIDE
2373871,DOLLAR TREE STORES #885,Grocery Store,3.0,2020-06-17,2,"['5', '39', '53', '55']",BRIGHTON PARK
2385672,ANJANI FOOD & LIQUOR INC.,Grocery Store,3.0,2020-08-04,2,"['5', '10', '51', '53', '55']",LINCOLN SQUARE
2373851,Walgreens #5926,Grocery Store,3.0,2020-06-17,0,"['10', '10', '38']",BRIGHTON PARK
2382271,QUICK STOP FOOD & LIQUOR,Grocery Store,3.0,2020-06-25,1,[],WEST LAWN
2373787,NORTHWEST BP GAS,Grocery Store,3.0,2020-06-16,2,"['5', '10', '49', '54', '55', '55']",EDISON PARK
2374203,AMER FOOD MART,Grocery Store,2.0,2020-06-24,2,"['3', '5', '10', '37', '41', '47', '47', '49', '55', '55']",EAST GARFIELD PARK
2383149,A.N.K. MARKET INC,Grocery Store,3.0,2020-07-21,1,"['47', '55', '55', '56']",EAST GARFIELD PARK
2373573,EXTRA VALUE FOOD & LIQUOR,Grocery Store,3.0,2020-06-11,2,"['5', '36']",WEST ENGLEWOOD
2370315,"REGAL HEALTH FOODS INTERNATIONAL, INC.",Grocery Store,3.0,2020-05-08,1,['10'],MONTCLARE
2401256,JORDAN FUTURE INC,Grocery Store,3.0,2020-09-16,1,"['51', '55', '55', '56']",HUMBOLDT PARK
2386664,LA PRIMAVERA GROCERY INC.,Grocery Store,2.0,2020-09-01,2,"['3', '5', '48']",SOUTH CHICAGO
2373676,Foster Cicero Marathon,Grocery Store,3.0,2020-06-12,2,"['5', '53', '61']",FOREST GLEN
2382682,DOLLAR GENERAL STORE #18701,Grocery Store,3.0,2020-07-08,2,"['5', '36']",CHICAGO LAWN
2382485,LADY DI'S BAKERY,Bakery,2.0,2020-06-30,2,"['10', '36', '38', '50', '51', '55', '56', '57']",WEST LAWN
2382936,"S & H CONVENIENT STORE,INC.",Grocery Store,2.0,2020-07-15,1,['49'],ASHBURN
2382340,"S & B FOOD & LIQUORS, INC.",Grocery Store,3.0,2020-06-26,2,"['5', '49', '55']",WEST PULLMAN
2383170,MARQUEE LOUNGE,TAVERN,3.0,2020-07-21,2,"['5', '10', '47', '57']",LINCOLN PARK
2382979,COMMUNITY GAS AND BP,Grocery Store,2.0,2020-07-16,1,[],WEST PULLMAN
2386369,WALGREENS #11492,Grocery Store,3.0,2020-08-21,1,[],GARFIELD RIDGE
2373992,WALGREEN #5724,Grocery Store,3.0,2020-06-19,1,[],WEST LAWN
2382521,DOLLAR GENERAL STORE #19100,Grocery Store,3.0,2020-07-01,2,['5'],GARFIELD RIDGE
2373713,MILWAUKEE'S FOOD & LIQUOR,Grocery Store,3.0,2020-06-15,2,"['5', '53', '55', '55', '56']",PORTAGE PARK
2386798,TUTS STORE,Grocery Store,3.0,2020-09-03,2,['5'],NEAR NORTH SIDE
2382330,Walgreens # 05867,Grocery Store,3.0,2020-06-26,2,['5'],ARCHER HEIGHTS
2402049,TED'S PLACE,Restaurant,2.0,2020-10-06,1,"['38', '49', '52', '53', '56']",PORTAGE PARK
2453249,ON TOUR BREWING COMPANY,Restaurant,2.0,2020-10-13,1,[],WEST TOWN
