Inspection ID,DBA Name,Facility Type,Risk,Inspection Date,Results,Violations,Community Area Name,Community Area,Birth Rate,General Fertility Rate,Low Birth Weight,Prenatal Care Beginning in First Trimester,Preterm Births,Teen Birth Rate,Assault (Homicide),Breast cancer in females,Cancer (All Sites),Colorectal Cancer,Diabetes-related,Firearm-related,Infant Mortality Rate,Lung Cancer,Prostate Cancer in Males,Stroke (Cerebrovascular Disease),Childhood Blood Lead Level Screening,Childhood Lead Poisoning,Gonorrhea in Females,Gonorrhea in Males,Tuberculosis,Below Poverty Level,Crowded Housing,Per Capita Income,Unemployment
2453533,COCHIAROS PIZZA #2,Restaurant,1.0,2020-10-19,0,"['10', '10', '36', '48', '49', '51', '55']",belmont cragin,19,20.0,88.6,6.9,74.1,7.6,68.2,7.0,14.4,152.6,17.7,58.6,5.5,5.6,37.8,27.3,38.2,421.5,0.8,95.9,140.9,9.4,18.6,10.0,15246,11.5
2453536,VERVE WINE,Restaurant,1.0,2020-10-20,2,"['3', '5', '10', '16', '51', '53', '55', '58']",lincoln park,7,13.2,38.7,6.6,75.7,7.8,2.1,0.7,23.7,152.9,16.7,50.1,2.3,2.4,40.0,27.3,35.3,173.3,0.6,50.3,93.1,1.2,11.8,0.6,71403,4.5
2453568,LITTLE CAESAR PIZZA #1729,Restaurant,2.0,2020-10-20,2,"['2', '3', '5', '23', '48', '55', '55', '55', '55']",belmont cragin,19,20.0,88.6,6.9,74.1,7.6,68.2,7.0,14.4,152.6,17.7,58.6,5.5,5.6,37.8,27.3,38.2,421.5,0.8,95.9,140.9,9.4,18.6,10.0,15246,11.5
2453569,AVLI TAVERNA,Restaurant,1.0,2020-10-20,0,"['10', '16', '16', '25', '41', '48', '48', '49', '49', '55', '56', '60']",lincoln park,7,13.2,38.7,6.6,75.7,7.8,2.1,0.7,23.7,152.9,16.7,50.1,2.3,2.4,40.0,27.3,35.3,173.3,0.6,50.3,93.1,1.2,11.8,0.6,71403,4.5
2453610,THE CHALKBOARD INC,Children's Services Facility,1.0,2020-10-21,1,['55'],lincoln park,7,13.2,38.7,6.6,75.7,7.8,2.1,0.7,23.7,152.9,16.7,50.1,2.3,2.4,40.0,27.3,35.3,173.3,0.6,50.3,93.1,1.2,11.8,0.6,71403,4.5
2453628,CHOPOCHICKEN,Restaurant,1.0,2020-10-21,0,"['10', '16', '16', '39', '39', '40', '41', '49', '51', '51', '57', '60']",lincoln park,7,13.2,38.7,6.6,75.7,7.8,2.1,0.7,23.7,152.9,16.7,50.1,2.3,2.4,40.0,27.3,35.3,173.3,0.6,50.3,93.1,1.2,11.8,0.6,71403,4.5
2453633,CHICAGO HOPE ACADEMY,School,1.0,2020-10-21,1,['47'],near west side,28,18.2,55.6,9.0,77.6,10.5,36.7,12.7,33.4,202.0,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,466.5,14.1,21.6,3.8,41488,10.7
2453652,"MOTEL SLEEPERS, INC.",Restaurant,1.0,2020-10-21,2,"['16', '37', '38', '44', '47', '48', '49', '51', '51', '54', '55', '56', '56', '58']",chatham,44,14.4,71.3,15.4,72.5,15.6,68.2,45.2,41.9,213.5,24.1,73.2,37.9,10.9,51.5,47.9,50.3,418.3,0.5,1896.3,1855.8,8.2,25.3,2.2,20320,19.0
2453675,Durango Pizzeria,Restaurant,1.0,2020-10-22,0,"['10', '37', '39', '51', '52', '52', '55']",belmont cragin,19,20.0,88.6,6.9,74.1,7.6,68.2,7.0,14.4,152.6,17.7,58.6,5.5,5.6,37.8,27.3,38.2,421.5,0.8,95.9,140.9,9.4,18.6,10.0,15246,11.5
2453676,SAUGANASH SCHOOL FOR THE YOUNG YEARS,Children's Services Facility,1.0,2020-10-22,1,"['55', '56']",forest glen,12,10.0,60.6,7.6,79.3,10.3,6.3,3.3,25.0,138.7,14.3,37.2,6.2,3.8,27.0,20.3,31.0,160.8,0.0,,.,2.2,6.1,1.3,41509,5.5
2453704,LI HING INC.,Restaurant,1.0,2020-10-22,2,"['16', '23', '37', '47', '49', '55', '55', '55', '55', '57', '58']",portage park,15,14.2,66.1,6.9,79.8,8.7,41.7,3.3,23.3,168.7,15.9,48.2,4.7,4.7,44.9,14.8,37.9,287.3,0.5,87.7,84.9,4.0,12.3,4.4,23617,10.6
2453706,VIP FERDINAND FOOD MART INC,Grocery Store,2.0,2020-10-22,1,"['38', '47', '49', '51']",austin,25,18.0,80.1,15.4,72.9,14.3,81.8,34.4,33.7,261.9,29.8,113.9,28.5,13.3,74.6,69.8,56.8,492.3,2.0,1741.1,1678.9,5.8,27.0,5.7,15920,21.0
2453746,JASMINE RICE,Restaurant,1.0,2020-10-23,2,"['10', '23', '37', '47', '51', '55']",belmont cragin,19,20.0,88.6,6.9,74.1,7.6,68.2,7.0,14.4,152.6,17.7,58.6,5.5,5.6,37.8,27.3,38.2,421.5,0.8,95.9,140.9,9.4,18.6,10.0,15246,11.5
2453753,"FANTASY ISLAND SCHOOLS FOR KIDS, LLC",Children's Services Facility,1.0,2020-10-23,1,"['44', '53', '55', '55', '56']",norwood park,10,10.4,59.6,4.9,89.4,8.3,3.4,4.7,20.7,180.8,18.9,47.3,8.7,4.4,44.5,26.4,45.2,163.1,0.0,,.,1.6,5.9,2.3,31659,7.3
2574924,FATPOUR TAP WORKS,Restaurant,1.0,2023-04-25,1,"['49', '55']",near south side,33,21.4,72.9,8.8,78.1,10.9,50.9,4.8,31.9,169.0,19.2,61.5,6.6,4.8,46.2,51.4,52.4,301.3,0.2,300.6,318.7,5.0,11.1,1.4,60593,5.7
2453777,USMANIA RESTAURANT,Restaurant,1.0,2020-10-26,0,"['3', '5', '10', '37', '43', '47', '47', '47', '47', '53', '55']",west ridge,2,17.3,83.3,8.1,71.1,8.3,29.9,5.8,20.2,155.9,17.3,60.5,3.7,5.1,36.0,14.2,34.7,331.4,1.0,141.0,205.7,8.9,15.1,7.0,21375,7.9
2453784,TAQUERIA LA CHIQUITA,Restaurant,1.0,2020-10-26,0,"['16', '29', '32', '37', '38', '41', '47', '47', '49', '51', '55', '56']",south lawndale,30,19.5,94.9,7.6,85.1,9.6,77.5,11.1,13.2,127.4,9.2,65.0,8.6,5.9,15.9,32.7,37.3,605.9,0.8,289.5,106.8,7.9,28.1,17.6,10697,11.5
2453851,7 -  ELEVEN  #33526,Grocery Store,2.0,2020-10-27,2,"['23', '47', '55', '55']",portage park,15,14.2,66.1,6.9,79.8,8.7,41.7,3.3,23.3,168.7,15.9,48.2,4.7,4.7,44.9,14.8,37.9,287.3,0.5,87.7,84.9,4.0,12.3,4.4,23617,10.6
2453878,MO'S ASIAN BISTRO,Restaurant,1.0,2020-10-27,1,"['37', '49', '55', '55', '55']",lincoln park,7,13.2,38.7,6.6,75.7,7.8,2.1,0.7,23.7,152.9,16.7,50.1,2.3,2.4,40.0,27.3,35.3,173.3,0.6,50.3,93.1,1.2,11.8,0.6,71403,4.5
2453899,HYDE PARK H.S.,School,1.0,2020-10-28,0,"['10', '10', '38', '54', '55', '55', '56']",woodlawn,42,15.1,60.1,17.4,73.3,16.3,51.1,31.1,32.9,241.3,23.9,82.1,25.0,11.5,69.8,58.0,60.0,444.3,1.6,1382.0,1818.6,17.4,28.3,1.8,18928,17.3
2453919,Supermercado Santos,Grocery Store,1.0,2020-10-28,2,"['23', '29', '32', '49', '55', '55']",south lawndale,30,19.5,94.9,7.6,85.1,9.6,77.5,11.1,13.2,127.4,9.2,65.0,8.6,5.9,15.9,32.7,37.3,605.9,0.8,289.5,106.8,7.9,28.1,17.6,10697,11.5
2574902,SEE THRU CHINESE KITCHEN #21,Restaurant,1.0,2023-04-25,2,"['3', '10', '10', '10', '35', '37', '39', '41', '43', '47', '49', '49', '55', '55', '55', '56', '57', '58']",austin,25,18.0,80.1,15.4,72.9,14.3,81.8,34.4,33.7,261.9,29.8,113.9,28.5,13.3,74.6,69.8,56.8,492.3,2.0,1741.1,1678.9,5.8,27.0,5.7,15920,21.0
2453995,MONK'S PUB,Restaurant,1.0,2020-10-29,1,"['47', '55', '55', '55']",loop,32,9.4,27.7,5.3,78.2,6.9,1.3,0.7,20.2,120.1,10.8,26.8,4.0,5.7,29.2,17.2,39.0,297.3,0.3,129.9,200.5,6.5,11.1,2.0,67699,4.2
2453996,LAKEFRONT CHILDREN'S ACADEMY,Daycare,1.0,2020-10-29,1,"['10', '51', '55', '55', '56']",loop,32,9.4,27.7,5.3,78.2,6.9,1.3,0.7,20.2,120.1,10.8,26.8,4.0,5.7,29.2,17.2,39.0,297.3,0.3,129.9,200.5,6.5,11.1,2.0,67699,4.2
2454002,J & J FRUIT MARKET,Grocery Store,1.0,2020-10-28,1,"['36', '55', '55', '55']",south lawndale,30,19.5,94.9,7.6,85.1,9.6,77.5,11.1,13.2,127.4,9.2,65.0,8.6,5.9,15.9,32.7,37.3,605.9,0.8,289.5,106.8,7.9,28.1,17.6,10697,11.5
2454036,PARK VILLAGE COMPANY,Restaurant,1.0,2020-10-30,0,"['38', '48', '49', '51', '55', '56', '57']",north park,13,10.9,54.2,9.7,79.1,10.2,10.5,3.0,20.4,143.7,21.9,58.9,3.1,5.4,34.7,14.6,26.7,317.3,0.4,,.,8.9,12.4,3.8,24941,7.5
2454090,MARISCOS LAS ISLITAS,Restaurant,1.0,2020-11-02,0,"['1', '2', '5', '10', '10', '38', '49', '53', '54', '55', '55', '55', '58']",lower west side,31,16.5,68.2,4.5,80.8,8.8,49.0,11.7,27.2,141.3,11.9,61.9,11.7,5.4,27.8,14.3,39.2,589.0,0.8,92.3,78.7,11.4,27.2,10.4,15467,13.0
2454122,SAKURA TEPPANYAKI AND SUSHI,Restaurant,1.0,2020-11-02,0,"['10', '16', '25', '37', '38', '40', '41', '43', '44', '45', '47', '47', '49', '51', '54', '55']",lake view,6,13.5,38.7,6.3,79.1,8.1,15.8,1.4,20.1,126.9,13.0,38.5,1.8,2.2,32.5,17.0,24.4,179.2,0.4,81.8,357.6,3.2,10.5,1.2,58227,4.7
2454153,RAMONE MINI MART,Grocery Store,3.0,2020-11-03,0,"['5', '10', '36', '36', '38', '47', '53', '54', '54', '55', '56', '56']",chatham,44,14.4,71.3,15.4,72.5,15.6,68.2,45.2,41.9,213.5,24.1,73.2,37.9,10.9,51.5,47.9,50.3,418.3,0.5,1896.3,1855.8,8.2,25.3,2.2,20320,19.0
2454155,JERK IT IZ,Restaurant,1.0,2020-11-03,0,"['3', '5', '10', '36', '39', '47', '53', '56', '56', '58']",chatham,44,14.4,71.3,15.4,72.5,15.6,68.2,45.2,41.9,213.5,24.1,73.2,37.9,10.9,51.5,47.9,50.3,418.3,0.5,1896.3,1855.8,8.2,25.3,2.2,20320,19.0
2454156,BATTER & BERRIES LLC,Restaurant,1.0,2020-11-03,0,"['1', '2', '8', '10', '10', '10', '16', '25', '37', '47', '47', '49', '51', '51', '52', '55', '57', '60']",lincoln park,7,13.2,38.7,6.6,75.7,7.8,2.1,0.7,23.7,152.9,16.7,50.1,2.3,2.4,40.0,27.3,35.3,173.3,0.6,50.3,93.1,1.2,11.8,0.6,71403,4.5
2454198,SMILIN' JIM'S SALOON,TAVERN,3.0,2020-11-03,0,"['3', '5', '10', '16', '36', '38', '38', '47', '49', '51', '52', '53', '55', '55', '55', '56']",west ridge,2,17.3,83.3,8.1,71.1,8.3,29.9,5.8,20.2,155.9,17.3,60.5,3.7,5.1,36.0,14.2,34.7,331.4,1.0,141.0,205.7,8.9,15.1,7.0,21375,7.9
2454203,LATIN PATIO,Restaurant,1.0,2020-11-03,0,"['5', '10', '23', '36', '37', '38', '47', '47', '48', '49', '53', '55', '55', '55', '55', '55', '57']",belmont cragin,19,20.0,88.6,6.9,74.1,7.6,68.2,7.0,14.4,152.6,17.7,58.6,5.5,5.6,37.8,27.3,38.2,421.5,0.8,95.9,140.9,9.4,18.6,10.0,15246,11.5
2456232,ENGLEWOOD SATELLITE SENIOR CENTER,Golden Diner,1.0,2020-11-04,1,"['38', '47', '51', '55', '55']",englewood,68,20.0,85.8,14.5,69.7,13.1,105.3,45.1,32.9,252.2,30.2,101.8,44.9,13.4,76.8,57.7,71.6,401.0,2.8,2594.9,2323.5,11.3,42.2,4.8,11993,21.3
2456296,MCCORMICK & SCHMICK'S SEAFOOD RESTAURANT,Restaurant,1.0,2020-11-05,1,"['47', '47', '49', '49', '55', '55', '56']",loop,32,9.4,27.7,5.3,78.2,6.9,1.3,0.7,20.2,120.1,10.8,26.8,4.0,5.7,29.2,17.2,39.0,297.3,0.3,129.9,200.5,6.5,11.1,2.0,67699,4.2
2456328,MELLO'S CARRY OUTS,Restaurant,1.0,2020-11-06,0,"['5', '10', '10', '25', '36', '38', '39', '41', '47', '47', '48', '51', '55', '55', '57', '60']",lincoln park,7,13.2,38.7,6.6,75.7,7.8,2.1,0.7,23.7,152.9,16.7,50.1,2.3,2.4,40.0,27.3,35.3,173.3,0.6,50.3,93.1,1.2,11.8,0.6,71403,4.5
2456363,EL XANGARRITO MEX RESTAURANT,Restaurant,1.0,2020-11-06,1,['38'],lincoln square,4,17.1,61.0,8.1,80.5,9.7,38.4,5.0,21.7,153.2,8.6,55.4,6.1,3.8,43.1,27.6,36.9,273.3,0.4,98.8,195.5,8.5,9.5,3.1,35503,6.8
2456372,PEQUOD'S PIZZA,Restaurant,1.0,2020-11-06,1,"['38', '47', '55']",lincoln park,7,13.2,38.7,6.6,75.7,7.8,2.1,0.7,23.7,152.9,16.7,50.1,2.3,2.4,40.0,27.3,35.3,173.3,0.6,50.3,93.1,1.2,11.8,0.6,71403,4.5
2574848,THRESHOLD SCHOOL,School,1.0,2023-04-25,1,[],north center,5,22.4,76.2,9.1,80.4,9.8,8.4,1.0,16.6,152.1,26.1,49.8,1.0,2.7,42.4,15.1,41.6,178.1,0.9,85.4,188.6,1.9,7.1,0.2,51615,4.5
2456384,WANG HAPPY GARDEN,Restaurant,1.0,2020-11-06,2,"['2', '3', '5', '23', '37', '47', '47', '47', '55', '55', '55', '57', '58']",dunning,17,12.5,64.7,6.8,82.7,9.9,19.9,3.7,23.7,191.5,25.9,42.5,5.2,4.9,53.9,24.4,32.0,233.9,0.1,,70.1,2.4,8.3,4.8,26347,8.6
2456425,ST BERNARD HOSPITAL & HEALTH CENTER,Hospital,1.0,2020-11-09,1,"['47', '49', '51', '55', '55', '55', '55', '55', '56']",englewood,68,20.0,85.8,14.5,69.7,13.1,105.3,45.1,32.9,252.2,30.2,101.8,44.9,13.4,76.8,57.7,71.6,401.0,2.8,2594.9,2323.5,11.3,42.2,4.8,11993,21.3
2456498,D CHILE,Restaurant,2.0,2020-11-10,1,"['49', '51', '51', '55', '55', '55']",south lawndale,30,19.5,94.9,7.6,85.1,9.6,77.5,11.1,13.2,127.4,9.2,65.0,8.6,5.9,15.9,32.7,37.3,605.9,0.8,289.5,106.8,7.9,28.1,17.6,10697,11.5
2456550,MONTROSE SUPERMARKET & TAQUERIA INC,Grocery Store,1.0,2020-11-10,2,"['10', '36', '37', '37', '38', '39', '49', '55', '55', '57']",albany park,14,18.3,76.5,8.5,73.3,8.3,44.5,4.7,22.9,158.1,16.8,72.1,5.3,4.9,36.9,13.1,39.1,374.1,1.2,72.9,101.8,16.8,17.1,11.2,20355,9.0
2456552,III FORKS #425,Restaurant,1.0,2020-11-12,1,"['37', '47', '47', '49', '49', '51', '55', '55', '56', '56']",loop,32,9.4,27.7,5.3,78.2,6.9,1.3,0.7,20.2,120.1,10.8,26.8,4.0,5.7,29.2,17.2,39.0,297.3,0.3,129.9,200.5,6.5,11.1,2.0,67699,4.2
2456564,CHICK-FIL-A FORD CITY,Restaurant,1.0,2020-11-12,0,"['1', '2', '3', '33', '38', '38', '53', '57', '58']",west lawn,65,18.8,83.3,7.6,83.5,8.3,44.6,10.7,16.9,145.1,15.7,61.5,8.8,8.4,36.7,19.7,43.1,508.3,0.2,93.1,87.2,4.3,15.3,6.8,15898,7.8
2574820,HELLO THAI,Restaurant,1.0,2023-04-24,1,"['36', '55', '56']",edgewater,77,12.1,48.1,7.5,76.1,7.4,15.1,5.8,18.5,162.0,16.2,48.8,3.9,6.9,40.1,23.7,31.5,308.6,0.9,120.1,427.5,10.5,16.6,3.9,33364,9.0
2456592,EDISON PARK INN,Restaurant,1.0,2020-11-13,2,"['23', '25', '37', '53', '55']",edison park,9,11.3,59.5,7.9,86.6,12.6,3.9,0.0,13.8,189.7,15.1,53.0,7.1,4.6,45.2,28.0,38.9,134.7,0.0,,.,1.8,5.1,0.6,38337,7.4
2456619,CHIU QUON BAKERY,Bakery,1.0,2020-11-16,0,"['22', '37', '38', '47', '49', '53', '55']",uptown,3,13.1,50.5,8.3,77.7,10.3,35.1,5.4,21.3,183.3,20.5,80.0,4.6,6.5,50.5,25.2,41.7,353.7,0.5,170.8,468.7,13.6,22.7,4.6,32355,7.7
2456641,KREATIVE KIDS ACADEMY VII INC.,Daycare,1.0,2020-11-16,0,"['1', '2', '38', '39', '51', '55', '55', '55', '56']",auburn gresham,71,15.1,70.5,11.6,71.8,13.9,83.1,37.6,41.9,243.0,24.5,83.6,32.6,15.6,65.1,43.5,63.7,393.8,1.5,2032.2,1986.7,7.3,24.5,4.1,16022,24.2
2574816,FOXTROT,Restaurant,1.0,2023-04-24,2,"['1', '2']",near north side,8,10.7,35.9,8.6,69.7,9.6,34.0,3.7,24.0,142.7,15.1,27.0,3.2,6.5,33.6,15.1,22.0,311.2,0.1,244.4,235.8,5.5,13.4,2.0,87163,5.2
2456706,Cafe Gastronomo,Restaurant,1.0,2020-11-17,1,"['47', '49', '55', '55']",irving park,16,15.8,67.1,7.7,79.9,10.2,37.0,4.1,29.9,169.4,19.2,60.2,5.7,5.3,41.3,17.9,42.0,333.5,0.6,159.6,74.5,9.3,10.8,5.6,26713,10.3
2456712,Bina's Place,Restaurant,1.0,2020-11-17,0,"['3', '5', '10', '10', '25', '38', '39', '51', '53', '53', '55', '55', '58']",west ridge,2,17.3,83.3,8.1,71.1,8.3,29.9,5.8,20.2,155.9,17.3,60.5,3.7,5.1,36.0,14.2,34.7,331.4,1.0,141.0,205.7,8.9,15.1,7.0,21375,7.9
2456762,SEMIRAMIS MEDITERRANEAN,Restaurant,1.0,2020-11-17,2,"['3', '49', '56', '56', '56', '58']",albany park,14,18.3,76.5,8.5,73.3,8.3,44.5,4.7,22.9,158.1,16.8,72.1,5.3,4.9,36.9,13.1,39.1,374.1,1.2,72.9,101.8,16.8,17.1,11.2,20355,9.0
2456776,LUCHA CAFE,Restaurant,1.0,2020-11-18,0,"['3', '5', '10', '10', '33', '36', '38', '48', '52', '54', '55', '58']",belmont cragin,19,20.0,88.6,6.9,74.1,7.6,68.2,7.0,14.4,152.6,17.7,58.6,5.5,5.6,37.8,27.3,38.2,421.5,0.8,95.9,140.9,9.4,18.6,10.0,15246,11.5
2456782,"ACADEMY OF CREATIVE THINKING, INC.",Children's Services Facility,1.0,2020-11-18,1,"['10', '55', '55']",portage park,15,14.2,66.1,6.9,79.8,8.7,41.7,3.3,23.3,168.7,15.9,48.2,4.7,4.7,44.9,14.8,37.9,287.3,0.5,87.7,84.9,4.0,12.3,4.4,23617,10.6
2456784,ZAITOON HOUSE,Restaurant,1.0,2020-11-18,0,"['23', '38', '55', '55', '55', '55']",west ridge,2,17.3,83.3,8.1,71.1,8.3,29.9,5.8,20.2,155.9,17.3,60.5,3.7,5.1,36.0,14.2,34.7,331.4,1.0,141.0,205.7,8.9,15.1,7.0,21375,7.9
2456817,KIDSLIFE DAYCARE CENTER INC.,Children's Services Facility,1.0,2020-11-19,1,"['47', '53', '55', '55', '55', '55', '55']",hermosa,20,20.3,86.7,6.7,77.5,8.8,69.7,12.7,18.4,135.2,15.6,63.6,11.8,9.3,27.7,25.6,27.6,394.7,0.7,154.5,114.3,15.8,19.1,8.4,15411,12.9
2456826,"NORTH STAR RESTAURANT, INC.",Restaurant,1.0,2020-11-19,0,"['5', '10', '16', '25', '55', '55', '55', '58', '60', '62']",west ridge,2,17.3,83.3,8.1,71.1,8.3,29.9,5.8,20.2,155.9,17.3,60.5,3.7,5.1,36.0,14.2,34.7,331.4,1.0,141.0,205.7,8.9,15.1,7.0,21375,7.9
2456836,PHODEGA,Restaurant,1.0,2020-11-19,2,"['37', '38', '41', '47', '56', '60']",west town,24,18.8,60.4,9.1,75.5,10.8,49.2,8.5,14.5,139.6,12.4,107.0,6.6,5.1,27.4,16.6,33.3,316.6,0.5,177.5,182.8,3.6,15.7,2.0,39596,6.0
2574792,ST. MATTHIAS,School,1.0,2023-04-24,1,[],lincoln square,4,17.1,61.0,8.1,80.5,9.7,38.4,5.0,21.7,153.2,8.6,55.4,6.1,3.8,43.1,27.6,36.9,273.3,0.4,98.8,195.5,8.5,9.5,3.1,35503,6.8
2456863,WALGREENS #10350,Grocery Store,3.0,2020-11-20,0,"['13', '38', '38', '49', '54', '55']",south shore,43,15.7,67.9,13.8,71.9,13.4,65.9,33.4,32.4,246.0,25.1,95.4,30.0,11.4,70.0,54.8,53.2,470.3,1.1,1718.6,1357.1,11.7,31.5,2.9,18366,17.7
2456914,JOHNNY'S FOODS,Grocery Store,3.0,2020-11-20,1,"['47', '55', '55']",west englewood,67,20.3,93.3,16.1,63.6,13.8,116.9,47.2,39.2,247.6,24.4,88.2,39.3,13.3,66.3,75.0,64.6,450.6,2.6,2762.2,2545.7,10.9,32.3,6.9,10559,34.7
2574777,BODEGA TAQUERIA Y TEQUILA,Restaurant,1.0,2023-04-24,1,[],near west side,28,18.2,55.6,9.0,77.6,10.5,36.7,12.7,33.4,202.0,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,466.5,14.1,21.6,3.8,41488,10.7
2456970,"67TH ST MARKET, INC.",Restaurant,2.0,2020-11-23,2,"['10', '49', '51', '53', '55', '55', '55', '57']",west englewood,67,20.3,93.3,16.1,63.6,13.8,116.9,47.2,39.2,247.6,24.4,88.2,39.3,13.3,66.3,75.0,64.6,450.6,2.6,2762.2,2545.7,10.9,32.3,6.9,10559,34.7
2456997,ST. BESS JERK,Restaurant,1.0,2020-11-24,0,"['1', '2', '3', '5', '10', '10', '25', '33', '36', '38', '39', '47', '48', '49', '50', '51', '53', '54', '55', '57', '58']",norwood park,10,10.4,59.6,4.9,89.4,8.3,3.4,4.7,20.7,180.8,18.9,47.3,8.7,4.4,44.5,26.4,45.2,163.1,0.0,,.,1.6,5.9,2.3,31659,7.3
2456998,RANALLIS,Restaurant,1.0,2020-11-24,1,"['16', '47', '47', '55']",edgewater,77,12.1,48.1,7.5,76.1,7.4,15.1,5.8,18.5,162.0,16.2,48.8,3.9,6.9,40.1,23.7,31.5,308.6,0.9,120.1,427.5,10.5,16.6,3.9,33364,9.0
2457121,STROGER CAFE,Hospital,1.0,2020-11-30,2,"['2', '21', '55', '55']",near west side,28,18.2,55.6,9.0,77.6,10.5,36.7,12.7,33.4,202.0,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,466.5,14.1,21.6,3.8,41488,10.7
2457122,Avenida Peru Co.,Restaurant,1.0,2020-11-30,2,"['3', '5', '47', '47', '55', '55', '55', '57', '58']",belmont cragin,19,20.0,88.6,6.9,74.1,7.6,68.2,7.0,14.4,152.6,17.7,58.6,5.5,5.6,37.8,27.3,38.2,421.5,0.8,95.9,140.9,9.4,18.6,10.0,15246,11.5
2457129,BOBNGRILL,Restaurant,1.0,2020-11-30,0,"['38', '47', '51', '55', '55', '55']",lake view,6,13.5,38.7,6.3,79.1,8.1,15.8,1.4,20.1,126.9,13.0,38.5,1.8,2.2,32.5,17.0,24.4,179.2,0.4,81.8,357.6,3.2,10.5,1.2,58227,4.7
2574763,A CUP OF JOE INC.,Restaurant,1.0,2023-04-21,1,[],lower west side,31,16.5,68.2,4.5,80.8,8.8,49.0,11.7,27.2,141.3,11.9,61.9,11.7,5.4,27.8,14.3,39.2,589.0,0.8,92.3,78.7,11.4,27.2,10.4,15467,13.0
2457141,WINGMAN,Restaurant,1.0,2020-11-30,0,"['3', '5', '10', '25', '47', '48', '55', '57', '58']",west ridge,2,17.3,83.3,8.1,71.1,8.3,29.9,5.8,20.2,155.9,17.3,60.5,3.7,5.1,36.0,14.2,34.7,331.4,1.0,141.0,205.7,8.9,15.1,7.0,21375,7.9
2457142,NINJA,Restaurant,1.0,2020-11-30,0,"['5', '23', '25', '36', '37', '38', '49', '55', '56']",portage park,15,14.2,66.1,6.9,79.8,8.7,41.7,3.3,23.3,168.7,15.9,48.2,4.7,4.7,44.9,14.8,37.9,287.3,0.5,87.7,84.9,4.0,12.3,4.4,23617,10.6
2457162,KIDS + COMPANY CHICAGO,Daycare,1.0,2020-12-01,0,"['10', '10', '47', '50', '55', '55', '56']",lincoln park,7,13.2,38.7,6.6,75.7,7.8,2.1,0.7,23.7,152.9,16.7,50.1,2.3,2.4,40.0,27.3,35.3,173.3,0.6,50.3,93.1,1.2,11.8,0.6,71403,4.5
2457170,CARNICERIA AGUASCALIENTES,Grocery Store,1.0,2020-12-01,0,"['25', '49', '53', '54', '54', '55']",south lawndale,30,19.5,94.9,7.6,85.1,9.6,77.5,11.1,13.2,127.4,9.2,65.0,8.6,5.9,15.9,32.7,37.3,605.9,0.8,289.5,106.8,7.9,28.1,17.6,10697,11.5
2457179,"FAMILY DOLLAR, INC.",Grocery Store,3.0,2020-12-01,0,"['5', '38', '38', '55', '55']",south lawndale,30,19.5,94.9,7.6,85.1,9.6,77.5,11.1,13.2,127.4,9.2,65.0,8.6,5.9,15.9,32.7,37.3,605.9,0.8,289.5,106.8,7.9,28.1,17.6,10697,11.5
2457193,ROOTS HANDMADE PIZZA - SECOND CITY/UTOPIAN TAILGAT,Restaurant,1.0,2020-12-01,2,"['38', '48', '55', '55', '56']",lincoln park,7,13.2,38.7,6.6,75.7,7.8,2.1,0.7,23.7,152.9,16.7,50.1,2.3,2.4,40.0,27.3,35.3,173.3,0.6,50.3,93.1,1.2,11.8,0.6,71403,4.5
2457198,"LA TAQUERIA EL PRIMO,INC.",Restaurant,1.0,2020-12-01,2,"['5', '23', '47', '55', '55']",irving park,16,15.8,67.1,7.7,79.9,10.2,37.0,4.1,29.9,169.4,19.2,60.2,5.7,5.3,41.3,17.9,42.0,333.5,0.6,159.6,74.5,9.3,10.8,5.6,26713,10.3
2574745,"MONTESSORI ACADEMY OF CHICAGO I, LLC",Children's Services Facility,1.0,2023-04-21,1,[],near west side,28,18.2,55.6,9.0,77.6,10.5,36.7,12.7,33.4,202.0,19.2,62.3,9.3,9.1,66.2,33.6,43.5,396.7,0.5,629.2,466.5,14.1,21.6,3.8,41488,10.7
2463214,RAW II,Restaurant,1.0,2020-12-01,0,"['5', '10', '25', '38', '49', '51', '56', '56', '60']",lincoln park,7,13.2,38.7,6.6,75.7,7.8,2.1,0.7,23.7,152.9,16.7,50.1,2.3,2.4,40.0,27.3,35.3,173.3,0.6,50.3,93.1,1.2,11.8,0.6,71403,4.5
2463232,EATHAI,Restaurant,1.0,2020-12-02,2,"['3', '39', '47', '51', '51', '55', '55', '58']",avondale,21,18.5,77.7,7.3,74.4,7.5,63.4,4.7,16.6,133.9,13.4,52.7,4.6,5.7,32.5,37.7,36.0,373.3,0.7,85.3,92.2,10.1,14.6,5.8,20489,9.3
2463286,POTBELLY SANDWICH WORKS # 102,Restaurant,1.0,2020-12-03,0,"['10', '10', '38', '53', '55', '56', '58']",hyde park,41,9.7,33.9,5.9,80.3,5.5,7.6,5.8,33.6,144.0,11.7,34.0,5.0,10.4,34.9,24.1,26.0,369.0,0.0,216.6,168.4,5.3,18.2,2.5,39243,6.9
